Cohort_File	Samples	Reads	Rel_A	Rel_C	Rel_G	Rel_T	SNPs_AF>25_%	min_0.90_A	min_0.90_C	min_0.90_G	min_0.90_T	min_2_A	min_2_C	min_2_G	min_2_T
pileup_tumor_BLCA-US.txt	23	1020	98.82352941176472	0.392156862745098	0.5882352941176471	0.196078431372549	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0	4.3478
pileup_control_BLCA-US.txt	23	937	98.93276414087514	0.2134471718249733	0.7470651013874067	0.1067235859124866	0.0	100.0	0.0	0.0	0.0	100.0	0.0	4.3478	0.0
pileup_tumor_BOCA-UK.txt	76	3477	99.2234685073339	0.2300834052343974	0.3451251078515962	0.2013229795800978	0.0	100.0	0.0	0.0	0.0	100.0	1.3158	1.3158	1.3158
pileup_control_BOCA-UK.txt	76	2788	99.2467718794835	0.1793400286944046	0.430416068866571	0.1434720229555236	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
pileup_tumor_BRCA-EU.txt	79	3812	98.89821615949631	0.2623294858342078	0.6295907660020986	0.2098635886673662	0.0	100.0	0.0	0.0	0.0	100.0	2.5316	3.7975	0.0
pileup_control_BRCA-EU.txt	79	3040	98.8157894736842	0.2631578947368421	0.5921052631578947	0.3289473684210526	0.0	100.0	0.0	0.0	0.0	100.0	0.0	3.7975	0.0
pileup_tumor_BRCA-UK.txt	46	2245	98.75278396436524	0.3563474387527839	0.8017817371937639	0.0890868596881959	0.0	97.8261	0.0	0.0	0.0	100.0	4.3478	6.5217	0.0
pileup_control_BRCA-UK.txt	46	1590	98.55345911949684	0.440251572327044	0.6918238993710691	0.3144654088050314	0.0	100.0	0.0	0.0	0.0	100.0	2.1739	4.3478	2.1739
pileup_tumor_BRCA-US.txt	92	5725	99.17903930131004	0.1746724890829694	0.4541484716157205	0.1921397379912663	0.0	100.0	0.0	0.0	0.0	100.0	0.0	3.2609	1.087
pileup_control_BRCA-US.txt	92	3064	99.21671018276764	0.2610966057441253	0.3590078328981723	0.1631853785900783	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
pileup_tumor_BTCA-SG.txt	12	785	98.72611464968152	0.1273885350318471	0.6369426751592356	0.5095541401273885	0.0	100.0	0.0	0.0	0.0	100.0	0.0	8.3333	8.3333
pileup_control_BTCA-SG.txt	12	659	99.54476479514416	0.1517450682852807	0.1517450682852807	0.1517450682852807	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
pileup_tumor_CESC-US.txt	20	1925	99.27272727272728	0.3636363636363636	0.3116883116883117	0.0519480519480519	0.0	100.0	0.0	0.0	0.0	100.0	5.0	5.0	0.0
pileup_control_CESC-US.txt	20	658	99.24012158054713	0.0	0.60790273556231	0.1519756838905775	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
pileup_tumor_CLLE-ES.txt	100	3064	98.89033942558748	0.2610966057441253	0.7506527415143603	0.097911227154047	0.0	97.0	0.0	0.0	0.0	100.0	1.0	6.0	0.0
pileup_control_CLLE-ES.txt	100	2901	99.17269906928644	0.2412961047914512	0.4825922095829024	0.1034126163391933	0.0	100.0	0.0	0.0	0.0	100.0	0.0	1.0	0.0
pileup_tumor_COAD-US.txt	46	2382	98.99244332493704	0.1679261125104953	0.5877413937867338	0.2518891687657431	0.0	100.0	0.0	0.0	0.0	100.0	0.0	2.1739	0.0
pileup_control_COAD-US.txt	46	1736	99.13594470046084	0.4608294930875576	0.3456221198156682	0.0576036866359447	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
pileup_tumor_EOPC-DE.txt	36	1629	99.0791896869245	0.3069367710251688	0.4297114794352363	0.1841620626151013	0.0	100.0	0.0	0.0	0.0	100.0	0.0	2.7778	0.0
pileup_control_EOPC-DE.txt	36	1556	98.97172236503856	0.2570694087403599	0.3856041131105398	0.3856041131105398	0.0	100.0	0.0	0.0	0.0	100.0	2.7778	0.0	0.0
pileup_tumor_ESAD-UK.txt	100	6903	99.26119078661452	0.2462697377951615	0.3476749239461104	0.1448645516442126	0.0	100.0	0.0	0.0	0.0	100.0	3.0	3.0	1.0
pileup_control_ESAD-UK.txt	100	4002	99.32533733133434	0.1749125437281359	0.3748125937031484	0.1249375312343828	0.0	100.0	0.0	0.0	0.0	100.0	0.0	1.0	0.0
pileup_tumor_GACA-CN.txt	42	1342	99.55290611028316	0.07451564828614	0.2980625931445603	0.07451564828614	0.0	100.0	0.0	0.0	0.0	100.0	0.0	2.381	0.0
pileup_control_GACA-CN.txt	42	1384	99.1329479768786	0.0722543352601156	0.5057803468208093	0.2890173410404624	0.0	100.0	0.0	0.0	0.0	100.0	0.0	2.381	0.0
pileup_tumor_GBM-US.txt	41	1967	98.77986781901372	0.2033553634977122	0.813421453990849	0.2033553634977122	0.0	100.0	0.0	0.0	0.0	100.0	2.439	7.3171	0.0
pileup_control_GBM-US.txt	41	1596	98.43358395989976	0.6265664160401002	0.5639097744360902	0.3759398496240601	0.0	100.0	0.0	0.0	0.0	100.0	4.878	2.439	0.0
pileup_tumor_HNSC-US.txt	44	3519	98.92014776925262	0.1989201477692526	0.6535947712418301	0.2273373117362887	0.0	100.0	0.0	0.0	0.0	100.0	2.2727	11.3636	2.2727
pileup_control_HNSC-US.txt	44	1692	98.6997635933806	0.4137115839243498	0.4728132387706856	0.4137115839243498	0.0	97.7273	0.0	0.0	0.0	100.0	2.2727	4.5455	2.2727
pileup_tumor_KICH-US.txt	49	3012	99.23638778220452	0.1328021248339973	0.4648074369189907	0.1660026560424966	0.0	100.0	0.0	0.0	0.0	100.0	0.0	2.0408	2.0408
pileup_control_KICH-US.txt	49	1654	98.85126964933497	0.4232164449818621	0.5441354292623942	0.181378476420798	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
pileup_tumor_KIRC-US.txt	40	2004	98.70259481037924	0.3493013972055888	0.6986027944111777	0.249500998003992	0.0	100.0	0.0	0.0	0.0	100.0	0.0	5.0	2.5
pileup_control_KIRC-US.txt	40	1403	99.215965787598	0.142551674982181	0.4989308624376336	0.142551674982181	0.0	100.0	0.0	0.0	0.0	100.0	0.0	2.5	0.0
pileup_tumor_KIRP-US.txt	34	2023	98.96193771626298	0.2965892239248641	0.2471576866040533	0.4943153732081067	0.0	100.0	0.0	0.0	0.0	100.0	2.9412	2.9412	5.8824
pileup_control_KIRP-US.txt	34	1265	99.05138339920948	0.1581027667984189	0.5533596837944664	0.2371541501976284	0.0	100.0	0.0	0.0	0.0	100.0	0.0	2.9412	0.0
pileup_tumor_LAML-KR.txt	10	271	99.2619926199262	0.0	0.7380073800738007	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
pileup_control_LAML-KR.txt	10	231	99.56709956709956	0.0	0.4329004329004329	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
pileup_tumor_LAML-US.txt	33	1097	98.90610756608932	0.1823154056517775	0.8204193254329991	0.0911577028258887	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
pileup_control_LAML-US.txt	33	972	98.559670781893	0.51440329218107	0.51440329218107	0.411522633744856	0.0	96.9697	0.0	0.0	0.0	100.0	0.0	0.0	0.0
pileup_tumor_LGG-US.txt	19	879	99.54493742889647	0.1137656427758816	0.3412969283276451	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
pileup_control_LGG-US.txt	19	769	99.73992197659298	0.130039011703511	0.130039011703511	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
pileup_tumor_LICA-FR.txt	6	158	98.73417721518987	0.0	1.2658227848101269	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	16.6667	0.0
pileup_control_LICA-FR.txt	6	186	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
